student_id,gender,age,study_hours,attendance,performance_score,household_income_bracket,dependents,background,government_assistance,scholarship_eligibility
8255,Female,20,21,90,66.38567871,Mid-Low,4,Urban,1,Eligible
8256,Female,31.26306706,12,83.33333333,0,Mid-Low,1,Rural,1,Eligible
8257,Female,18,27,90,85.30018025,Mid-Low,4,Rural,1,Eligible
8258,Female,18,27,90,76.28635306,Mid-High,0,Urban,0,Eligible
8259,Female,20,21,90,70.23168256,Mid-High,2,Urban,1,Eligible
8260,Female,19,21,90,67.64660425,Mid-High,0,Urban,0,Eligible
8261,Female,19.13652011,21,90,66.51183402,Mid-Low,1,Urban,1,Eligible
8262,Female,18,27,90,72.18792824,Mid-Low,1,Rural,1,Eligible
8263,Female,41.82586083,21,90,67.32533971,Mid-Low,3,Urban,0,Eligible
8264,Female,18,21,90,66.35511839,Mid-Low,4,Urban,1,Eligible
8265,Female,19,21,90,69.90491089,Mid-Low,4,Urban,1,Eligible
8266,Female,18,27,90,74.81406412,Mid-Low,1,Rural,0,Eligible
8267,Male,21.29298471,14,90,61.85467423,Mid-Low,3,Urban,0,Eligible
8268,Female,22.33743208,21,90,70.24517218,Mid-Low,5,Rural,1,Eligible
8269,Female,18,21,90,66.89957879,Mid-Low,3,Rural,1,Eligible
8270,Female,20.885914,21,90,65.77342815,Mid-Low,3,Rural,1,Eligible
8271,Female,21,21,90,70.09721249,Mid-Low,4,Rural,1,Eligible
8272,Female,18,27,90,75.33453063,Mid-Low,1,Rural,0,Eligible
8273,Female,18,12,90,65.86679689,Mid-Low,1,Rural,1,Eligible
8274,Female,20,21,90,66.13566823,Mid-Low,4,Urban,0,Eligible
8275,Female,18,21,90,69.02008302,Mid-High,3,Urban,0,Eligible
8276,Female,37.63848878,21,90,67.35363306,Mid-Low,1,Rural,0,Eligible
8277,Female,18,27,90,74.05974705,Mid-High,0,Urban,0,Eligible
8278,Female,19,21,90,69.85182062,Mid-Low,4,Urban,1,Eligible
8279,Female,18.13762973,21,90,71.39852727,Mid-Low,2,Rural,1,Eligible
8280,Female,18,27,90,79.31227846,Mid-Low,4,Rural,1,Eligible
8281,Female,18,14,90,63.87228593,Mid-Low,1,Rural,1,Eligible
8282,Female,19,21,90,69.06104676,Mid-Low,2,Rural,0,Eligible
8283,Female,19,27,90,74.1784339,Mid-Low,3,Rural,1,Eligible
8284,Female,19,27,90,74.0652994,Mid-Low,1,Rural,1,Eligible
8285,Female,19,21,90,71.04310932,Mid-Low,2,Rural,0,Eligible
8286,Female,20.82345175,12,83.33333333,0,Mid-Low,1,Urban,1,Eligible
8287,Female,18,27,90,77.94493739,Mid-Low,3,Urban,1,Eligible
8288,Female,22,14,90,63.34367274,Mid-Low,2,Urban,0,Eligible
8289,Female,19.68047946,14,90,62.71238982,Mid-High,0,Urban,0,Eligible
8290,Male,21.93169797,21,90,68.90620782,Mid-Low,4,Urban,1,Eligible
8291,Female,32.37962875,21,90,71.25303714,Mid-Low,2,Urban,0,Eligible
8292,Female,18,27,90,72.68890493,Mid-Low,3,Rural,1,Eligible
8293,Female,19,14,90,64.7147288,Mid-Low,5,Urban,1,Eligible
8294,Female,20,27,90,73.78927073,Mid-High,3,Rural,0,Eligible
8295,Female,19,27,90,84.1889839,Mid-Low,3,Rural,0,Eligible
8296,Female,18,12,90,65.86679689,Mid-Low,1,Rural,1,Eligible
8297,Female,21,27,90,72.38833136,Mid-Low,2,Rural,0,Eligible
8298,Female,20.5,12,90,65.86679689,Mid-Low,0,Urban,1,Eligible
8299,Female,34.32855815,27,90,75.32915089,Mid-Low,3,Rural,1,Eligible
8300,Female,19,27,90,72.7062281,Mid-High,0,Urban,1,Eligible
8301,Female,24.81754196,21,90,67.79722429,Mid-High,2,Rural,0,Eligible
8302,Female,19,27,90,77.77847306,Mid-Low,3,Urban,1,Eligible
8303,Female,18.42818394,27,90,77.56075227,Mid-Low,5,Rural,0,Eligible
8304,Female,20,27,90,73.68811212,Mid-Low,2,Urban,1,Eligible
8305,Female,18,21,90,70.65220297,Mid-High,3,Urban,0,Eligible
8306,Female,18,21,90,66.14506613,Mid-Low,4,Urban,1,Eligible
8307,Female,18.14722707,27,90,71.86227781,Mid-Low,2,Rural,1,Eligible
8308,Female,18,27,90,77.43740475,Mid-Low,5,Rural,0,Eligible
8309,Female,28.06020057,21,90,70.3566686,Mid-Low,3,Rural,0,Eligible
8310,Female,19.63606842,21,90,71.10488195,Mid-Low,2,Urban,1,Eligible
8311,Female,20,21,90,71.13405172,Mid-Low,4,Urban,1,Eligible
8312,Female,18,27,90,80.42082987,Mid-Low,1,Rural,1,Eligible
8313,Female,20,21,90,69.18694695,Mid-Low,4,Rural,1,Eligible
8314,Female,18,0,90,65.86679689,Mid-Low,2,Rural,1,Eligible
8315,Female,19,27,90,72.86903872,Mid-Low,4,Urban,1,Eligible
8316,Female,18,27,90,84.42872022,Mid-Low,5,Urban,0,Eligible
8317,Male,18,21,90,66.70420833,Mid-Low,2,Rural,0,Eligible
8318,Female,22.7050767,27,90,87.38338904,Mid-High,0,Urban,0,Eligible
8319,Female,18,21,90,69.22512963,Mid-Low,1,Rural,1,Eligible
8320,Female,20,21,90,69.77289113,Mid-High,2,Rural,0,Eligible
8321,Female,18,21,90,70.95100049,Mid-Low,4,Rural,1,Eligible
8322,Female,18.64156857,14,90,64.80438142,Mid-Low,4,Urban,0,Eligible
8323,Female,18.0639245,12,90,65.86679689,Mid-Low,2,Urban,1,Eligible
8324,Female,19,21,90,69.03591565,Mid-Low,2,Rural,1,Eligible
8325,Female,18.09675189,27,90,78.37756314,Mid-Low,4,Urban,0,Eligible
8326,Female,20.5,0,90,65.86679689,Mid-Low,3,Urban,0,Eligible
8327,Female,20.18760928,21,90,66.30065456,Mid-Low,5,Rural,1,Eligible
8328,Female,18,21,90,65.60177482,Mid-High,3,Rural,0,Eligible
8329,Female,19.59996786,27,90,77.66500131,Mid-Low,5,Rural,1,Eligible
8330,Female,18.51435313,21,90,66.51527981,Mid-Low,4,Rural,1,Eligible
8331,Female,19.90815293,12,83.33333333,0,Mid-Low,1,Urban,1,Eligible
8332,Female,19.0737948,27,90,82.67709652,Mid-Low,1,Urban,0,Eligible
8333,Female,18,27,90,72.99819874,Mid-High,0,Rural,0,Eligible
8334,Female,19,21,90,68.8746352,Mid-Low,1,Rural,0,Eligible
8335,Female,20,14,90,63.95416166,Mid-Low,2,Urban,0,Eligible
8336,Female,19,21,90,65.36021117,Mid-Low,4,Rural,1,Eligible
8337,Female,22,27,90,74.04548218,Mid-Low,1,Urban,0,Eligible
8338,Female,35,14,90,63.31824996,Mid-Low,3,Rural,1,Eligible
8339,Female,20.67183993,21,90,70.49641227,Mid-High,3,Rural,0,Eligible
8340,Female,20.94622769,21,90,71.28325064,Mid-Low,1,Urban,1,Eligible
8341,Male,18,0,90,65.86679689,Mid-Low,2,Urban,0,Eligible
8342,Female,20.76872007,21,90,66.20344809,Mid-Low,4,Urban,0,Eligible
8343,Female,18,21,90,69.9584783,Mid-Low,1,Urban,1,Eligible
8344,Female,18.30604717,14,90,61.63645067,Mid-High,1,Urban,0,Eligible
8345,Female,19.06368477,21,90,67.93490485,Mid-High,3,Urban,0,Eligible
8346,Female,18,21,90,66.14584107,Mid-Low,3,Rural,0,Eligible
8347,Female,18.99486037,12,83.33333333,31.89526652,Mid-Low,2,Urban,1,Eligible
8348,Female,24.21836192,12,83.33333333,0,Mid-Low,3,Urban,1,Eligible
8349,Female,40.83148925,21,90,68.91886405,Mid-Low,2,Urban,0,Eligible
8350,Female,18,21,90,67.07205743,Mid-Low,3,Rural,1,Eligible
8351,Female,18,27,90,76.23897604,Mid-Low,3,Urban,1,Eligible
8352,Female,19,27,90,73.21010394,Mid-Low,4,Urban,0,Eligible
8353,Female,19,21,90,68.33756197,Mid-High,1,Urban,0,Eligible
8354,Female,18.71055911,14,90,60.61880971,Mid-Low,4,Rural,1,Eligible
8355,Female,21,27,90,72.4779959,Mid-Low,2,Urban,1,Eligible
8356,Female,19,12,83.33333333,27.34683145,Mid-Low,3,Rural,1,Eligible
8357,Female,19,27,90,77.60794493,Mid-Low,1,Urban,1,Eligible
8358,Female,20.40216001,21,90,68.10522619,Mid-High,4,Urban,0,Eligible
8359,Female,18.08196573,27,90,85.07311884,Mid-High,0,Rural,0,Eligible
8360,Male,23,21,90,68.27957004,Mid-High,1,Rural,0,Eligible
8361,Female,20.18751013,7,53.20670645,47.26178765,Mid-Low,3,Rural,0,Eligible
8362,Male,21.36164942,14,90,61.97553212,Mid-Low,3,Rural,0,Eligible
8363,Female,18,14,90,59.00893097,Mid-Low,2,Rural,1,Eligible
8364,Female,19,21,90,68.15599217,Mid-High,1,Urban,0,Eligible
8365,Female,22,27,90,74.59830165,Mid-Low,1,Urban,0,Eligible
8366,Female,19.78228749,21,90,70.17687567,Mid-Low,4,Rural,0,Eligible
8367,Female,20.08815216,12,83.33333333,0,Mid-Low,4,Rural,1,Eligible
8368,Female,20,27,90,72.14433582,Mid-Low,4,Urban,0,Eligible
8369,Female,18,27,90,80.08215603,Mid-Low,1,Rural,1,Eligible
8370,Female,18,21,90,70.05997771,Mid-Low,1,Urban,1,Eligible
8371,Female,19,21,90,67.35598805,Mid-Low,1,Urban,1,Eligible
8372,Female,28,14,90,60.32988891,Mid-Low,4,Rural,1,Eligible
8373,Female,18.57782797,27,90,74.89712975,Mid-Low,4,Rural,1,Eligible
8374,Female,18,27,90,75.17290084,Mid-Low,4,Rural,1,Eligible
8375,Female,18.47720008,14,90,59.29089439,Mid-Low,5,Rural,1,Eligible
8376,Female,18,21,90,67.01459659,Mid-Low,4,Rural,1,Eligible
8377,Female,44.0187584,14,90,62.17556783,Mid-Low,2,Rural,1,Eligible
8378,Female,18,27,90,87.55074679,Mid-Low,3,Urban,0,Eligible
8379,Female,19.06613406,21,90,71.06538563,Mid-High,1,Urban,0,Eligible
8380,Male,34,27,90,76.22542808,Mid-Low,1,Rural,1,Eligible
8381,Female,18,14,90,63.73094883,Mid-Low,2,Rural,1,Eligible
8382,Female,18.7056354,21,90,70.47348254,Mid-Low,1,Urban,1,Eligible
8383,Female,18,27,90,76.07177821,Mid-Low,2,Urban,0,Eligible
8384,Female,52.2900287,14,90,60.3442402,Mid-Low,4,Rural,0,Eligible
8385,Female,18,14,90,61.09027926,Mid-Low,4,Urban,1,Eligible
8386,Female,32.27849369,21,90,70.94364076,Mid-Low,2,Urban,1,Eligible
8387,Female,22.61200853,12,83.33333333,0,Mid-Low,2,Urban,0,Eligible
8388,Female,18,14,90,64.21648238,Mid-High,3,Urban,0,Eligible
8389,Female,20,27,90,76.25828936,Mid-Low,4,Urban,1,Eligible
8390,Female,19.85816808,27,90,86.29236849,Mid-High,0,Urban,0,Eligible
8391,Female,20.65020394,27,90,75.19737765,Mid-Low,4,Urban,1,Eligible
8392,Female,19,27,90,72.80817118,Mid-Low,4,Urban,1,Eligible
8393,Female,46.36849032,14,90,61.39672264,Mid-Low,2,Rural,0,Eligible
8394,Female,18,21,90,70.45604348,Mid-Low,4,Urban,1,Eligible
8395,Female,19.62962834,21,90,68.44866798,Mid-High,3,Urban,0,Eligible
8396,Female,18.13651539,14,90,64.14789668,Mid-High,4,Rural,0,Eligible
8397,Female,24.86771205,14,90,64.26733164,Mid-Low,2,Rural,0,Eligible
8398,Female,19,21,90,67.5839896,Mid-Low,4,Rural,1,Eligible
8399,Female,26,21,90,65.31117899,Mid-Low,5,Rural,0,Eligible
8400,Female,26.01357754,12,83.33333333,0,Mid-High,1,Rural,0,Eligible
8401,Female,19.08848527,14,90,58.36493283,Mid-Low,2,Urban,1,Eligible
8402,Female,18.22151727,27,90,75.93361014,Mid-High,0,Urban,0,Eligible
8403,Female,19.05616201,21,90,70.61113975,Mid-High,0,Rural,0,Eligible
8404,Female,20.74436091,27,90,72.77796686,Mid-High,1,Urban,0,Eligible
8405,Female,18,27,90,73.40203118,Mid-Low,3,Rural,1,Eligible
8406,Male,20,21,90,71.42467404,Mid-Low,3,Rural,1,Eligible
8407,Female,19,27,90,74.13172034,Mid-Low,1,Rural,1,Eligible
8408,Male,22.46259355,21,90,67.93170434,Mid-Low,1,Rural,0,Eligible
8409,Female,18.96673203,27,90,76.10451689,Mid-Low,4,Urban,1,Eligible
8410,Female,18.12188808,27,90,77.92579681,Mid-High,3,Urban,0,Eligible
8411,Female,18,27,90,76.76776867,Mid-Low,5,Urban,0,Eligible
8412,Female,19,27,90,72.01332282,Mid-High,2,Urban,0,Eligible
8413,Female,20,21,90,68.16153489,Mid-Low,2,Rural,1,Eligible
8414,Female,31.52599373,27,90,72.50992234,Mid-Low,2,Rural,1,Eligible
8415,Female,19,14,90,62.53882465,Mid-High,3,Urban,0,Eligible
8416,Female,38.34587429,27,90,81.29407548,Mid-Low,2,Urban,1,Eligible
8417,Female,29.59018737,14,90,58.74166892,Mid-Low,0,Rural,0,Eligible
8418,Female,18,27,90,85.52981234,Mid-Low,2,Urban,0,Eligible
8419,Female,18,27,90,72.59960513,Mid-Low,5,Urban,0,Eligible
8420,Female,19.18237662,21,90,67.45076764,Mid-Low,1,Urban,1,Eligible
8421,Female,18,27,90,75.50305989,Mid-Low,4,Urban,1,Eligible
8422,Female,18,21,90,70.94744965,Mid-Low,1,Rural,0,Eligible
8423,Female,18,27,90,77.58242224,Mid-Low,1,Rural,0,Eligible
8424,Female,18,27,90,73.28350424,Mid-Low,5,Urban,1,Eligible
8425,Female,18.72313003,21,90,68.42065018,Mid-High,1,Urban,0,Eligible
8426,Female,19.04606306,21,90,65.08965778,Mid-Low,3,Urban,0,Eligible
8427,Female,32.06917593,21,90,71.12932716,Mid-Low,2,Urban,0,Eligible
8428,Female,18,27,90,75.32305044,Mid-Low,2,Urban,0,Eligible
8429,Male,18,14,90,64.07773367,Mid-Low,4,Urban,1,Eligible
8430,Male,20.68842826,21,90,70.43364322,Mid-Low,4,Urban,1,Eligible
8431,Female,19,21,90,65.185009,Mid-Low,5,Urban,0,Eligible
8432,Female,19.74039672,27,90,86.3826303,Mid-Low,3,Rural,0,Eligible
8433,Female,18,27,90,75.60101229,Mid-Low,3,Rural,1,Eligible
8434,Female,18.37641496,27,90,74.5335527,Mid-Low,2,Urban,1,Eligible
8435,Male,24.57076148,21,90,69.79122906,Mid-Low,2,Rural,1,Eligible
8436,Female,21,14,90,62.89918808,Mid-Low,3,Urban,0,Eligible
8437,Female,18,27,90,84.47432632,Mid-Low,5,Urban,0,Eligible
8438,Female,30.31621586,21,90,70.79427348,Mid-Low,2,Urban,0,Eligible
8439,Female,18.55382344,12,83.33333333,36.51861046,Mid-Low,3,Rural,0,Eligible
8440,Male,18.48702065,27,90,74.11701211,Mid-High,0,Urban,0,Eligible
8441,Female,24.28139298,21,90,69.24199583,Mid-Low,0,Rural,0,Eligible
8442,Female,18,14,90,64.07492555,Mid-Low,3,Urban,1,Eligible
8443,Female,19.75284866,14,90,60.16302919,Mid-Low,3,Rural,0,Eligible
8444,Female,19,27,90,77.08509289,Mid-High,3,Rural,0,Eligible
8445,Female,18,27,90,76.99054903,Mid-High,4,Rural,0,Eligible
8446,Female,18,21,90,66.32348396,Mid-Low,3,Rural,0,Eligible
8447,Female,20.76815871,21,90,66.46916638,Mid-Low,1,Urban,1,Eligible
8448,Female,21,27,90,76.82924788,Mid-Low,4,Urban,1,Eligible
8449,Female,20,21,90,68.96756332,Mid-Low,4,Rural,1,Eligible
8450,Female,18,21,90,70.58290782,Mid-Low,3,Rural,1,Eligible
8451,Female,21.92699641,27,90,72.18921797,Mid-High,1,Urban,0,Eligible
8452,Female,18,21,90,68.75637536,Mid-High,1,Urban,0,Eligible
8453,Female,19,21,90,68.25417565,Mid-Low,3,Urban,1,Eligible
8454,Female,19,21,90,70.07916384,Mid-Low,2,Rural,1,Eligible
8455,Female,18,21,90,70.69493617,Mid-Low,3,Urban,0,Eligible
8456,Female,18,27,90,80.13253447,Mid-Low,1,Rural,1,Eligible
8457,Female,18,27,90,85.1243527,Mid-Low,4,Urban,1,Eligible
8458,Female,20.76736336,27,90,76.22137878,Mid-Low,1,Rural,1,Eligible
8459,Female,18,27,90,72.82653493,Mid-Low,0,Rural,0,Eligible
8460,Female,36.82352002,21,90,68.50738125,Mid-Low,4,Urban,0,Eligible
8461,Female,35,14,90,62.38425474,Mid-Low,3,Rural,0,Eligible
8462,Female,21.91883578,27,90,76.0939498,Mid-High,3,Urban,0,Eligible
8463,Female,25.54779752,12,83.33333333,0,Mid-Low,2,Rural,0,Eligible
8464,Female,18,27,90,75.51471571,Mid-High,0,Urban,0,Eligible
8465,Female,20,27,90,73.58813976,Mid-Low,0,Urban,0,Eligible
8466,Female,19,21,90,71.16100316,Mid-Low,3,Rural,1,Eligible
8467,Female,25.12254787,21,90,69.33194001,Mid-Low,2,Rural,1,Eligible
8468,Female,20.2268165,21,90,71.40298403,Mid-Low,1,Rural,0,Eligible
8469,Female,18.32841226,27,90,83.0230419,Mid-Low,1,Urban,0,Eligible
8470,Female,35.96827751,21,90,67.94277912,Mid-Low,4,Urban,1,Eligible
8471,Female,18,21,90,69.1726631,Mid-Low,1,Rural,1,Eligible
8472,Female,18,14,90,63.8367644,Mid-Low,1,Rural,1,Eligible
8473,Female,19.19193218,27,90,75.68720428,Mid-Low,1,Urban,1,Eligible
8474,Female,18,27,90,83.70373851,Mid-Low,1,Urban,0,Eligible
8475,Female,20.5,0,90,65.86679689,Mid-Low,4,Rural,0,Eligible
8476,Female,21.75750388,8,90,65.86679689,Mid-Low,5,Rural,1,Eligible
8477,Female,38.21749986,21,90,70.16535024,Mid-Low,3,Urban,1,Eligible
8478,Female,18.88650253,27,90,74.09085841,Mid-Low,1,Rural,1,Eligible
8479,Female,20,27,90,72.15599281,Mid-Low,4,Urban,0,Eligible
8480,Female,20.13707761,21,90,68.48976132,Mid-High,3,Urban,0,Eligible
8481,Female,19.26707501,27,90,74.38794632,Mid-High,3,Rural,0,Eligible
8482,Female,20,21,90,69.18904218,Mid-Low,3,Rural,1,Eligible
8483,Female,18,14,90,64.05779863,Mid-Low,3,Urban,1,Eligible
8484,Female,18.32588134,21,90,67.50158942,Mid-Low,1,Urban,1,Eligible
8485,Female,19.04595773,14,90,58.59762721,Mid-Low,3,Urban,1,Eligible
8486,Female,31.1218795,27,90,72.12839131,Mid-Low,3,Rural,1,Eligible
8487,Female,18,2,90,65.86679689,Mid-Low,2,Urban,1,Eligible
8488,Female,21.09586465,27,90,72.33780514,Mid-Low,1,Urban,0,Eligible
8489,Female,18.93135133,21,90,69.18548774,Mid-Low,4,Urban,0,Eligible
8490,Female,19.9918892,27,90,76.0763361,Mid-Low,5,Rural,1,Eligible
8491,Female,19,27,90,75.1418396,Mid-Low,4,Urban,1,Eligible
8492,Female,20.5,12,90,65.86679689,Mid-Low,2,Urban,0,Eligible
8493,Female,30.92483075,27,90,79.71679305,Mid-High,2,Rural,0,Eligible
8494,Female,18,27,90,72.82038304,Mid-High,0,Rural,0,Eligible
8495,Female,32,21,90,67.92669675,Mid-Low,2,Rural,0,Eligible
8496,Female,20.93857487,21,90,68.38234067,Mid-Low,4,Urban,1,Eligible
8497,Female,21,21,90,68.23585802,Mid-Low,4,Rural,1,Eligible
8498,Male,19,21,90,68.61551574,Mid-Low,2,Rural,1,Eligible
8499,Female,18,14,90,62.03177316,Mid-Low,3,Urban,0,Eligible
8500,Female,18,21,90,68.00040285,Mid-High,2,Rural,1,Eligible
8501,Female,18,21,90,70.57580699,Mid-High,0,Urban,0,Eligible
8502,Female,19.73740994,27,90,74.4746343,Mid-High,3,Rural,0,Eligible
8503,Female,18,27,90,79.4823199,Mid-Low,1,Urban,0,Eligible
8504,Female,19,27,90,72.01332282,Mid-High,2,Urban,0,Eligible
8505,Female,21,27,90,72.40623588,Mid-Low,2,Urban,0,Eligible
8506,Female,20,14,90,60.35115547,Mid-Low,4,Urban,1,Eligible
8507,Female,19.00621602,27,90,76.88899561,Mid-High,0,Urban,0,Eligible
8508,Female,18,27,90,72.83166632,Mid-Low,5,Rural,1,Eligible
8509,Female,19.67401753,14,90,62.74913587,Mid-High,4,Urban,0,Eligible
8510,Female,18,27,90,77.4328976,Mid-Low,4,Urban,1,Eligible
8511,Female,22,12,83.33333333,0,Mid-Low,2,Urban,0,Eligible
8512,Female,18,14,90,60.91229386,Mid-Low,2,Rural,1,Eligible
8513,Female,19,27,90,77.15617155,Mid-High,3,Urban,0,Eligible
8514,Female,19,27,90,73.08048361,Mid-Low,4,Rural,1,Eligible
8515,Male,22.02075803,21,90,68.53526429,Mid-High,0,Urban,0,Eligible
8516,Female,19,27,90,71.96510152,Mid-High,3,Urban,0,Eligible
8517,Female,19,27,90,78.1280114,Mid-Low,1,Urban,1,Eligible
8518,Female,21.13534765,12,83.33333333,0,Mid-Low,2,Urban,1,Eligible
8519,Female,18,27,90,72.99167622,Mid-High,0,Rural,0,Eligible
8520,Female,32.34375302,27,90,73.43082476,Mid-Low,1,Rural,1,Eligible
8521,Female,18.47652647,12,83.33333333,0,Mid-Low,2,Rural,0,Eligible
8522,Female,18,27,90,76.16704761,Mid-Low,5,Urban,1,Eligible
8523,Male,19,21,90,68.17478414,Mid-Low,4,Urban,0,Eligible
8524,Female,18.44007108,27,90,71.86942813,Mid-Low,2,Rural,1,Eligible
8525,Female,20,21,90,67.33992189,Mid-High,0,Urban,0,Eligible
8526,Female,19.78771436,21,90,67.09649271,Mid-Low,1,Urban,1,Eligible
8527,Female,20.88444162,21,90,70.72420261,Mid-Low,1,Rural,1,Eligible
8528,Female,20,27,90,75.64508181,Mid-High,0,Rural,0,Eligible
8529,Female,19,27,90,76.20008273,Mid-Low,2,Rural,1,Eligible
8530,Male,20.5,0,90,65.86679689,Mid-Low,5,Rural,0,Eligible
8531,Female,21,21,90,71.36636847,Mid-Low,1,Urban,0,Eligible
8532,Female,18,21,90,70.59205586,Mid-High,3,Rural,0,Eligible
8533,Female,20,21,90,69.72718192,Mid-Low,4,Rural,1,Eligible
8534,Male,17.49629161,27,90,77.84238983,Mid-Low,4,Rural,1,Eligible
8535,Female,22,21,90,68.59941712,Mid-Low,2,Rural,0,Eligible
8536,Female,18.04748321,27,90,72.17137115,Mid-Low,4,Urban,1,Eligible
8537,Female,21,27,90,77.22101596,Mid-Low,3,Urban,0,Eligible
8538,Female,20.55454707,21,90,69.2984528,Mid-High,2,Urban,0,Eligible
8539,Female,18,27,90,77.31097397,Mid-Low,4,Urban,0,Eligible
8540,Male,21.84579086,2,90,65.86679689,Mid-Low,2,Urban,1,Eligible
8541,Female,20.80572643,21,90,69.24322123,Mid-Low,3,Rural,1,Eligible
8542,Male,18.44720103,21,90,65.93474148,Mid-Low,1,Rural,1,Eligible
8543,Female,19.17017874,21,90,70.02449377,Mid-High,4,Rural,0,Eligible
8544,Female,18.6905493,27,90,86.06345591,Mid-High,1,Urban,0,Eligible
8545,Female,18.58879593,21,90,64.96789338,Mid-Low,5,Rural,0,Eligible
8546,Female,19,27,90,72.19914506,Mid-Low,4,Urban,1,Eligible
8547,Female,18,27,90,75.65042717,Mid-Low,3,Rural,1,Eligible
8548,Female,18,27,90,75.20422423,Mid-Low,4,Rural,0,Eligible
8549,Female,23,21,90,71.48898095,Mid-Low,1,Urban,0,Eligible
8550,Female,19,27,90,75.91434031,Mid-Low,2,Rural,1,Eligible
8551,Female,19.81403849,27,90,77.2900492,Mid-Low,1,Urban,0,Eligible
8552,Female,18,27,90,80.45742449,Mid-Low,2,Rural,1,Eligible
8553,Female,48.58020474,27,90,73.4185536,Mid-Low,1,Rural,0,Eligible
8554,Female,18,27,90,82.62181659,Mid-High,4,Rural,0,Eligible
8555,Female,19,21,90,68.93290296,Mid-Low,1,Rural,1,Eligible
8556,Female,24.73470857,27,90,72.9412642,Mid-Low,3,Rural,0,Eligible
8557,Female,18,27,90,72.88871789,Mid-High,3,Urban,0,Eligible
8558,Female,19.85292638,27,90,79.59225618,Mid-Low,1,Rural,1,Eligible
8559,Female,18,21,90,70.36291098,Mid-Low,3,Rural,1,Eligible
8560,Female,19,27,90,73.18418891,Mid-Low,4,Urban,0,Eligible
8561,Female,18,21,90,71.23546977,Mid-High,0,Urban,0,Eligible
8562,Female,18,27,90,75.73505867,Mid-Low,4,Urban,1,Eligible
8563,Female,20.24592914,13,90,65.28448556,Mid-Low,5,Rural,0,Eligible
8564,Female,18,27,90,76.37036462,Mid-Low,3,Urban,1,Eligible
8565,Female,19,21,90,65.50228606,Mid-Low,3,Urban,0,Eligible
8566,Female,20.52184108,27,90,73.38066439,Mid-Low,3,Urban,1,Eligible
8567,Male,18,27,90,84.94491389,Mid-High,1,Urban,0,Eligible
8568,Female,20.3714336,12,83.33333333,0,Mid-Low,2,Urban,0,Eligible
8569,Female,19,27,90,76.18447373,Mid-Low,4,Rural,0,Eligible
8570,Female,20,21,90,67.69434068,Mid-Low,1,Rural,0,Eligible
8571,Female,19,21,90,65.44005544,Mid-Low,4,Urban,1,Eligible
8572,Male,24.25428233,21,90,70.26517702,Mid-Low,2,Rural,1,Eligible
8573,Female,18,21,90,65.59272911,Mid-Low,1,Urban,1,Eligible
8574,Female,21,21,90,69.36162051,Mid-Low,3,Rural,1,Eligible
8575,Female,22,21,90,71.54539185,Mid-Low,2,Rural,1,Eligible
8576,Female,19,21,90,69.46308065,Mid-Low,2,Rural,1,Eligible
8577,Female,18,27,90,81.75252681,Mid-Low,4,Urban,1,Eligible
8578,Female,18,27,90,75.21259148,Mid-Low,5,Rural,1,Eligible
8579,Female,21,27,90,72.47212619,Mid-Low,2,Urban,1,Eligible
8580,Female,18,27,90,73.22119418,Mid-Low,3,Urban,0,Eligible
8581,Female,18,21,90,68.90270873,Mid-Low,1,Urban,0,Eligible
8582,Male,23.6888105,21,90,70.90128264,Mid-Low,2,Urban,0,Eligible
8583,Female,19.55193636,21,90,68.21101797,Mid-High,4,Urban,0,Eligible
8584,Female,18,27,90,77.08412068,Mid-Low,4,Urban,0,Eligible
8585,Female,18,0,90,65.86679689,Mid-Low,2,Urban,0,Eligible
8586,Female,18,21,90,66.50799737,Mid-High,2,Rural,1,Eligible
8587,Female,19,27,90,77.59586141,Mid-Low,1,Urban,1,Eligible
8588,Female,19,21,90,71.20314899,Mid-Low,3,Rural,1,Eligible
8589,Female,25.13408675,21,90,67.62921493,Mid-High,1,Rural,0,Eligible
8590,Female,19,27,90,74.00336651,Mid-Low,1,Rural,1,Eligible
8591,Female,18,21,90,71.20792038,Mid-Low,3,Rural,1,Eligible
8592,Female,18,21,90,70.55657458,Mid-Low,4,Urban,1,Eligible
8593,Male,22.86200314,14,90,59.12050673,Mid-Low,2,Urban,0,Eligible
8594,Female,19.80683999,12,83.33333333,35.46284231,Mid-Low,4,Rural,0,Eligible
8595,Female,18,14,90,64.65945925,Mid-Low,4,Urban,0,Eligible
8596,Female,19.52748456,21,90,68.70629425,Mid-High,2,Rural,0,Eligible
8597,Female,19,14,90,63.24248707,Mid-Low,5,Rural,0,Eligible
8598,Female,18.51729348,27,90,73.7563917,Mid-Low,5,Urban,1,Eligible
8599,Male,24.76067781,12,83.33333333,0,Mid-Low,3,Urban,0,Eligible
8600,Female,21,21,90,71.65414987,Mid-High,1,Rural,0,Eligible
8601,Female,22.41236649,27,90,74.50501574,Mid-Low,1,Rural,1,Eligible
8602,Female,21.92772305,27,90,72.18928184,Mid-High,1,Urban,0,Eligible
8603,Female,19.57578586,27,90,82.52080112,Mid-High,0,Urban,0,Eligible
8604,Female,19.7073091,12,83.33333333,0,Mid-Low,2,Rural,0,Eligible
8605,Female,22,12,83.33333333,0,Mid-Low,2,Urban,0,Eligible
8606,Female,18,27,90,83.04414555,Mid-Low,4,Urban,0,Eligible
8607,Female,18,27,90,74.66880698,Mid-Low,1,Urban,1,Eligible
