student_id,gender,age,study_hours,attendance,performance_score,household_income_bracket,dependents,background,government_assistance,scholarship_eligibility,eligibility_numeric,time_period
10059,Female,20.0,27,90.0,76.64743476,Mid-Low,4,Urban,1,Eligible,1,2025-s2
10060,Female,18.41413151,27,90.0,77.88618554,Mid-Low,3,Urban,1,Eligible,1,2025-s2
10061,Female,19.0,21,90.0,69.26290167,Mid-Low,4,Urban,0,Eligible,1,2025-s2
10062,Male,22.73174964,21,90.0,67.75361201,Mid-Low,1,Rural,0,Eligible,1,2025-s2
10063,Female,18.99933628,27,90.0,78.80514854,Mid-High,3,Urban,0,Eligible,1,2025-s2
10064,Female,19.0,21,90.0,70.37057788,Mid-Low,2,Urban,1,Eligible,1,2025-s2
10065,Female,35.97977114,27,90.0,72.54057168,Mid-Low,1,Rural,1,Eligible,1,2025-s2
10066,Female,19.85119129,21,90.0,68.61798461,Mid-High,3,Urban,0,Eligible,1,2025-s2
10067,Female,36.55174458,14,90.0,63.78995939,Mid-Low,2,Rural,1,Eligible,1,2025-s2
10068,Female,25.55321632,21,90.0,65.31135698,Mid-Low,4,Rural,0,Eligible,1,2025-s2
10069,Female,20.0,21,90.0,67.82014199,Mid-Low,3,Rural,0,Eligible,1,2025-s2
10070,Female,23.95502292,21,90.0,66.58900185,Mid-Low,1,Rural,0,Eligible,1,2025-s2
10071,Female,20.86164291,2,90.0,65.86679689,Mid-Low,4,Urban,1,Eligible,1,2025-s2
10072,Female,18.68880526,27,90.0,81.10097484,Mid-Low,2,Rural,1,Eligible,1,2025-s2
10073,Female,23.79094187,21,90.0,71.73487836,Mid-High,1,Urban,0,Eligible,1,2025-s2
10074,Female,18.15151779,21,90.0,66.24562725,Mid-Low,5,Rural,0,Eligible,1,2025-s2
10075,Female,18.0,21,90.0,66.10080845,Mid-Low,4,Urban,1,Eligible,1,2025-s2
10076,Female,19.0,27,90.0,72.44732685,Mid-Low,2,Urban,1,Eligible,1,2025-s2
10077,Female,19.0,21,90.0,65.37420432,Mid-Low,4,Urban,1,Eligible,1,2025-s2
10078,Female,20.74308572,14,90.0,62.38716522,Mid-Low,3,Urban,0,Eligible,1,2025-s2
10079,Female,20.0,21,90.0,68.47749032,Mid-High,3,Urban,0,Eligible,1,2025-s2
10080,Female,19.0,21,90.0,69.5880724,Mid-Low,2,Rural,1,Eligible,1,2025-s2
10081,Female,18.0,27,90.0,88.85132773,Mid-Low,1,Rural,0,Eligible,1,2025-s2
10082,Female,18.06010856,27,90.0,76.55234202,Mid-High,2,Rural,0,Eligible,1,2025-s2
10083,Female,20.5,11,90.0,65.86679689,Mid-Low,4,Rural,0,Eligible,1,2025-s2
10084,Female,20.0,27,90.0,76.97185773,Mid-Low,1,Urban,0,Eligible,1,2025-s2
10085,Female,18.0,27,90.0,72.23797269,Mid-Low,1,Rural,0,Eligible,1,2025-s2
10086,Female,18.0,21,90.0,67.15683244,Mid-Low,4,Rural,1,Eligible,1,2025-s2
10087,Male,19.0,27,90.0,72.83666255,Mid-Low,1,Urban,0,Eligible,1,2025-s2
10088,Female,19.0,14,90.0,60.59531848,Mid-Low,3,Rural,0,Eligible,1,2025-s2
10089,Female,18.0,14,90.0,63.89563724,Mid-Low,1,Urban,1,Eligible,1,2025-s2
10090,Female,19.0,21,90.0,68.93673085,Mid-Low,2,Rural,1,Eligible,1,2025-s2
10091,Female,18.0,21,90.0,67.76300853,Mid-Low,4,Rural,1,Eligible,1,2025-s2
10092,Female,43.0,21,90.0,66.988102,Mid-Low,2,Urban,0,Eligible,1,2025-s2
10093,Female,26.21249142,14,90.0,58.48518126,Mid-Low,3,Rural,1,Eligible,1,2025-s2
10094,Female,20.0,27,90.0,76.90233695,Mid-Low,5,Urban,1,Eligible,1,2025-s2
10095,Female,19.30982893,14,90.0,64.67050379,Mid-Low,5,Urban,0,Eligible,1,2025-s2
10096,Female,29.35440413,21,90.0,70.86687217,Mid-Low,2,Rural,0,Eligible,1,2025-s2
10097,Female,18.89205886,12,83.33333333,31.81783719,Mid-Low,1,Rural,0,Eligible,1,2025-s2
10098,Female,25.0,12,90.0,65.42849957,Mid-Low,3,Rural,0,Eligible,1,2025-s2
10099,Female,19.0,12,83.33333333,31.00830871,Mid-Low,2,Urban,1,Eligible,1,2025-s2
10100,Female,18.00816821,14,90.0,62.21218009,Mid-Low,2,Urban,1,Eligible,1,2025-s2
10101,Female,19.0,21,90.0,71.14361948,Mid-Low,1,Urban,1,Eligible,1,2025-s2
10102,Female,18.0,27,90.0,78.35996007,Mid-Low,2,Rural,0,Eligible,1,2025-s2
10103,Female,18.0,21,90.0,67.3464308,Mid-Low,1,Rural,1,Eligible,1,2025-s2
10104,Female,18.0,27,90.0,75.63138957,Mid-Low,4,Urban,1,Eligible,1,2025-s2
10105,Female,18.27273153,21,90.0,64.95760367,Mid-Low,5,Rural,0,Eligible,1,2025-s2
10106,Female,47.36624591,14,90.0,63.143446,Mid-Low,2,Rural,0,Eligible,1,2025-s2
10107,Female,19.1405073,21,90.0,70.35718385,Mid-High,3,Urban,0,Eligible,1,2025-s2
10108,Female,23.00672045,8,90.0,65.86679689,Mid-Low,5,Rural,1,Eligible,1,2025-s2
10109,Female,20.0,27,90.0,75.20371275,Mid-Low,4,Urban,1,Eligible,1,2025-s2
10110,Female,19.0,21,90.0,66.17933211,Mid-Low,5,Rural,0,Eligible,1,2025-s2
10111,Female,18.0,27,90.0,80.38525624,Mid-High,3,Urban,0,Eligible,1,2025-s2
10112,Female,19.0,14,90.0,60.73559978,Mid-Low,5,Urban,1,Eligible,1,2025-s2
10113,Female,35.11925155,27,90.0,73.91890289,Mid-Low,1,Rural,1,Eligible,1,2025-s2
10114,Female,21.45122014,14,90.0,62.64187179,Mid-Low,1,Rural,0,Eligible,1,2025-s2
10115,Female,18.0,21,90.0,70.54599601,Mid-Low,5,Rural,0,Eligible,1,2025-s2
10116,Female,19.41693232,14,90.0,61.56833517,Mid-Low,3,Rural,0,Eligible,1,2025-s2
10117,Female,21.0,21,90.0,68.39279285,Mid-Low,4,Rural,1,Eligible,1,2025-s2
10118,Female,18.0,27,90.0,73.87897053,Mid-High,2,Rural,0,Eligible,1,2025-s2
10119,Male,20.47729055,21,90.0,68.92574234,Mid-Low,4,Rural,1,Eligible,1,2025-s2
10120,Female,20.97640803,27,90.0,77.92157244,Mid-Low,1,Urban,0,Eligible,1,2025-s2
10121,Female,24.0,14,90.0,63.11849657,Mid-Low,2,Rural,1,Eligible,1,2025-s2
10122,Female,19.70075158,27,90.0,72.14107838,Mid-High,3,Urban,0,Eligible,1,2025-s2
10123,Female,21.0,21,90.0,65.91944679,Mid-Low,4,Rural,0,Eligible,1,2025-s2
10124,Female,29.1668893,21,90.0,70.69753148,Mid-Low,2,Urban,1,Eligible,1,2025-s2
10125,Female,19.0,27,90.0,74.74800596,Mid-Low,3,Rural,1,Eligible,1,2025-s2
10126,Male,19.0,21,90.0,71.62356994,Mid-Low,1,Urban,1,Eligible,1,2025-s2
10127,Female,20.0,27,90.0,76.85798338,Mid-Low,5,Urban,1,Eligible,1,2025-s2
10128,Female,19.0,27,90.0,79.08203647,Mid-Low,3,Urban,0,Eligible,1,2025-s2
10129,Female,20.0,21,90.0,68.89969685,Mid-High,0,Urban,0,Eligible,1,2025-s2
10130,Female,48.54985694,27,90.0,73.49660523,Mid-Low,1,Rural,0,Eligible,1,2025-s2
10131,Female,19.0,21,90.0,65.69076103,Mid-Low,3,Rural,1,Eligible,1,2025-s2
10132,Female,18.20266319,27,90.0,75.99806153,Mid-Low,1,Rural,1,Eligible,1,2025-s2
10133,Female,20.0,27,90.0,73.97380306,Mid-High,3,Rural,0,Eligible,1,2025-s2
10134,Female,20.11255831,14,90.0,64.01137346,Mid-Low,1,Rural,1,Eligible,1,2025-s2
10135,Female,19.86269662,21,90.0,66.83442699,Mid-Low,3,Urban,0,Eligible,1,2025-s2
10136,Female,20.5,2,90.0,65.86679689,Mid-Low,3,Rural,1,Eligible,1,2025-s2
10137,Female,18.58674812,21,90.0,70.19020072,Mid-Low,5,Urban,1,Eligible,1,2025-s2
10138,Female,20.89709491,27,90.0,78.87348175,Mid-Low,3,Rural,1,Eligible,1,2025-s2
10139,Female,18.73013019,21,90.0,67.88802377,Mid-High,4,Urban,0,Eligible,1,2025-s2
10140,Female,18.38724605,27,90.0,75.4772548,Mid-Low,1,Urban,1,Eligible,1,2025-s2
10141,Female,19.0,21,90.0,70.19041793,Mid-Low,1,Rural,1,Eligible,1,2025-s2
10142,Female,18.0,21,90.0,70.41762845,Mid-Low,3,Rural,1,Eligible,1,2025-s2
10143,Female,19.81912548,27,90.0,73.21443447,Mid-Low,2,Urban,1,Eligible,1,2025-s2
10144,Female,18.73476181,27,90.0,79.73792836,Mid-Low,3,Urban,0,Eligible,1,2025-s2
10145,Female,20.0,14,90.0,61.80618429,Mid-Low,3,Urban,0,Eligible,1,2025-s2
10146,Female,32.4908103,21,90.0,70.62099726,Mid-Low,3,Urban,0,Eligible,1,2025-s2
10147,Female,18.0,21,90.0,70.43372459,Mid-High,0,Urban,0,Eligible,1,2025-s2
10148,Female,18.0,27,90.0,74.7398396,Mid-High,0,Urban,0,Eligible,1,2025-s2
10149,Female,18.33414223,27,90.0,72.64271295,Mid-High,0,Rural,0,Eligible,1,2025-s2
10150,Female,19.0,27,90.0,71.97394617,Mid-High,3,Urban,0,Eligible,1,2025-s2
10151,Female,34.95442278,27,90.0,75.5923616,Mid-Low,1,Urban,1,Eligible,1,2025-s2
10152,Male,18.0,21,90.0,66.1449213,Mid-Low,1,Rural,0,Eligible,1,2025-s2
10153,Female,18.0,21,90.0,69.10835879,Mid-Low,2,Urban,1,Eligible,1,2025-s2
10154,Female,18.0,27,90.0,78.17805095,Mid-Low,1,Rural,0,Eligible,1,2025-s2
10155,Female,18.25240171,27,90.0,73.41413085,Mid-High,4,Rural,0,Eligible,1,2025-s2
10156,Male,23.68636954,12,83.33333333,0.0,Mid-Low,2,Urban,0,Eligible,1,2025-s2
10157,Female,18.0,14,90.0,62.31545783,Mid-High,1,Rural,0,Eligible,1,2025-s2
10158,Female,19.14400322,27,90.0,82.56148822,Mid-High,0,Urban,0,Eligible,1,2025-s2
10159,Female,20.99946789,14,90.0,61.94084001,Mid-High,0,Urban,0,Eligible,1,2025-s2
10160,Female,18.62237593,21,90.0,70.73203809,Mid-Low,1,Urban,0,Eligible,1,2025-s2
10161,Male,20.5,2,90.0,65.86679689,Mid-High,3,Rural,0,Eligible,1,2025-s2
10162,Female,19.0,21,90.0,70.13170648,Mid-Low,4,Urban,1,Eligible,1,2025-s2
10163,Male,22.0,14,90.0,62.14469001,Mid-High,4,Rural,0,Eligible,1,2025-s2
10164,Female,18.95040649,27,90.0,74.69358324,Mid-Low,1,Rural,1,Eligible,1,2025-s2
10165,Female,18.0,27,90.0,74.36258058,Mid-Low,3,Rural,0,Eligible,1,2025-s2
10166,Female,20.0,27,90.0,75.998234,Mid-Low,4,Urban,1,Eligible,1,2025-s2
10167,Female,18.0,21,90.0,69.05037104,Mid-Low,1,Urban,0,Eligible,1,2025-s2
10168,Male,18.0,27,90.0,86.10786747,Mid-Low,3,Urban,1,Eligible,1,2025-s2
10169,Female,18.0,27,90.0,80.40563141,Mid-Low,1,Rural,1,Eligible,1,2025-s2
10170,Female,19.27877553,27,90.0,72.59808252,Mid-High,3,Rural,0,Eligible,1,2025-s2
10171,Female,20.76960493,27,90.0,79.71538751,Mid-Low,4,Urban,0,Eligible,1,2025-s2
10172,Female,20.0,14,90.0,62.35163383,Mid-Low,3,Urban,0,Eligible,1,2025-s2
10173,Female,18.0,21,90.0,67.46141109,Mid-Low,2,Urban,0,Eligible,1,2025-s2
10174,Female,19.30889413,27,90.0,78.85742612,Mid-Low,3,Rural,1,Eligible,1,2025-s2
10175,Female,19.11680695,21,90.0,71.0019399,Mid-Low,2,Urban,0,Eligible,1,2025-s2
10176,Female,18.0,27,90.0,73.66829877,Mid-Low,3,Urban,1,Eligible,1,2025-s2
10177,Female,22.0,27,90.0,73.51135993,Mid-Low,4,Urban,1,Eligible,1,2025-s2
10178,Female,20.70232498,27,90.0,78.92755895,Mid-Low,3,Urban,1,Eligible,1,2025-s2
10179,Female,32.14803075,21,90.0,70.02910024,Mid-Low,3,Urban,0,Eligible,1,2025-s2
10180,Female,18.0,27,90.0,78.54113268,Mid-Low,1,Rural,0,Eligible,1,2025-s2
10181,Female,23.0,21,90.0,71.39883096,Mid-Low,1,Urban,0,Eligible,1,2025-s2
10182,Female,18.94659857,27,90.0,77.67612786,Mid-Low,5,Rural,1,Eligible,1,2025-s2
10183,Female,18.0,21,90.0,69.22587909,Mid-Low,3,Rural,1,Eligible,1,2025-s2
10184,Female,18.78031787,21,90.0,69.2111012,Mid-High,2,Rural,0,Eligible,1,2025-s2
10185,Female,20.10183321,27,90.0,86.62813648,Mid-Low,1,Rural,0,Eligible,1,2025-s2
10186,Female,22.81419292,12,83.33333333,0.0,Mid-Low,3,Urban,1,Eligible,1,2025-s2
10187,Female,18.0,27,90.0,74.33351341,Mid-High,0,Urban,0,Eligible,1,2025-s2
10188,Female,19.0,27,90.0,73.8291456,Mid-Low,2,Urban,1,Eligible,1,2025-s2
10189,Female,26.73869539,14,90.0,60.1953235,Mid-Low,2,Urban,1,Eligible,1,2025-s2
10190,Female,18.62200919,27,90.0,79.03617467,Mid-Low,1,Rural,1,Eligible,1,2025-s2
10191,Female,18.0,21,90.0,69.8349193,Mid-Low,1,Urban,1,Eligible,1,2025-s2
10192,Female,21.74961428,27,90.0,72.35540433,Mid-High,1,Urban,0,Eligible,1,2025-s2
10193,Female,18.0,21,90.0,70.69335397,Mid-Low,3,Urban,1,Eligible,1,2025-s2
10194,Female,21.0,27,90.0,79.18742458,Mid-Low,3,Urban,0,Eligible,1,2025-s2
10195,Female,21.64021059,27,90.0,74.17633511,Mid-Low,4,Urban,1,Eligible,1,2025-s2
10196,Female,18.0,27,90.0,74.05133206,Mid-High,0,Urban,0,Eligible,1,2025-s2
10197,Female,18.0,14,90.0,63.83083103,Mid-Low,1,Rural,1,Eligible,1,2025-s2
10198,Female,23.11238593,21,90.0,65.93847896,Mid-Low,1,Urban,0,Eligible,1,2025-s2
10199,Female,19.0,21,90.0,68.80741892,Mid-Low,4,Urban,1,Eligible,1,2025-s2
10200,Female,25.06078593,12,83.33333333,36.93900124,Mid-Low,3,Urban,0,Eligible,1,2025-s2
10201,Female,19.83672969,21,90.0,71.06889283,Mid-Low,2,Urban,1,Eligible,1,2025-s2
10202,Female,35.83632434,27,90.0,73.00532715,Mid-Low,1,Rural,1,Eligible,1,2025-s2
10203,Female,18.0,21,90.0,66.22838023,Mid-Low,2,Urban,1,Eligible,1,2025-s2
10204,Female,19.0,21,90.0,68.78772854,Mid-Low,1,Rural,0,Eligible,1,2025-s2
10205,Female,18.29401473,27,90.0,73.23418527,Mid-Low,4,Urban,0,Eligible,1,2025-s2
10206,Female,20.76179056,21,90.0,67.65392289,Mid-High,3,Urban,0,Eligible,1,2025-s2
10207,Female,21.38867475,12,83.33333333,0.0,Mid-Low,2,Urban,1,Eligible,1,2025-s2
10208,Female,18.0,27,90.0,73.2719859,Mid-Low,4,Urban,0,Eligible,1,2025-s2
10209,Female,18.0,27,90.0,78.36874664,Mid-Low,1,Rural,0,Eligible,1,2025-s2
10210,Female,18.0,21,90.0,67.60006524,Mid-High,2,Rural,1,Eligible,1,2025-s2
10211,Female,39.29045004,14,90.0,58.90839195,Mid-Low,5,Urban,1,Eligible,1,2025-s2
10212,Female,19.0,21,90.0,68.22081503,Mid-High,3,Urban,0,Eligible,1,2025-s2
10213,Female,21.0,27,90.0,76.62490599,Mid-Low,5,Rural,1,Eligible,1,2025-s2
10214,Female,21.60768564,21,90.0,70.55626176,Mid-Low,5,Urban,0,Eligible,1,2025-s2
10215,Female,26.06645112,21,90.0,70.64706292,Mid-Low,2,Urban,1,Eligible,1,2025-s2
10216,Female,21.0,21,90.0,65.84965606,Mid-Low,2,Rural,1,Eligible,1,2025-s2
10217,Male,18.07193151,12,83.33333333,0.0,Mid-Low,2,Urban,0,Eligible,1,2025-s2
10218,Female,19.3416004,21,90.0,66.84960277,Mid-Low,5,Urban,1,Eligible,1,2025-s2
10219,Female,19.0,27,90.0,81.67768914,Mid-Low,4,Rural,0,Eligible,1,2025-s2
10220,Female,19.55961686,14,90.0,62.69699427,Mid-High,4,Urban,0,Eligible,1,2025-s2
10221,Female,18.0,2,90.0,65.86679689,Mid-Low,3,Urban,0,Eligible,1,2025-s2
10222,Female,18.0,21,90.0,70.45703501,Mid-Low,4,Urban,1,Eligible,1,2025-s2
10223,Female,18.07683129,12,83.33333333,33.25107611,Mid-Low,2,Urban,1,Eligible,1,2025-s2
10224,Female,18.0,14,90.0,64.0346411,Mid-Low,4,Urban,1,Eligible,1,2025-s2
10225,Female,20.87410912,27,90.0,72.87819618,Mid-High,0,Urban,0,Eligible,1,2025-s2
10226,Female,20.03045781,27,90.0,72.30464081,Mid-Low,2,Urban,1,Eligible,1,2025-s2
10227,Female,18.0,14,90.0,62.40051205,Mid-Low,1,Rural,0,Eligible,1,2025-s2
10228,Male,20.0,14,90.0,64.61485637,Mid-Low,3,Urban,0,Eligible,1,2025-s2
10229,Female,18.0,27,90.0,75.47221826,Mid-Low,1,Rural,0,Eligible,1,2025-s2
10230,Female,20.25276386,14,90.0,63.03595814,Mid-High,4,Urban,0,Eligible,1,2025-s2
10231,Female,19.0,21,90.0,69.9225255,Mid-Low,5,Rural,1,Eligible,1,2025-s2
10232,Female,20.0,27,90.0,74.07274533,Mid-Low,0,Urban,1,Eligible,1,2025-s2
10233,Female,19.0,27,90.0,77.90769481,Mid-High,1,Rural,0,Eligible,1,2025-s2
10234,Female,20.0,27,90.0,75.50731215,Mid-Low,4,Urban,1,Eligible,1,2025-s2
10235,Female,19.0,27,90.0,73.47245965,Mid-High,1,Rural,0,Eligible,1,2025-s2
10236,Male,21.04021621,14,90.0,58.81401739,Mid-High,2,Urban,0,Eligible,1,2025-s2
10237,Female,20.028472,12,83.33333333,36.28888678,Mid-Low,4,Urban,1,Eligible,1,2025-s2
10238,Female,19.0,21,90.0,71.46294017,Mid-High,1,Urban,0,Eligible,1,2025-s2
10239,Female,18.27022949,14,90.0,64.70112798,Mid-Low,5,Urban,0,Eligible,1,2025-s2
10240,Female,18.0,27,90.0,76.92583391,Mid-Low,3,Rural,1,Eligible,1,2025-s2
10241,Female,25.91998173,27,90.0,74.75088199,Mid-High,4,Rural,0,Eligible,1,2025-s2
10242,Female,19.0,27,90.0,74.42327805,Mid-Low,1,Rural,1,Eligible,1,2025-s2
10243,Female,20.0,21,90.0,67.0606008,Mid-Low,1,Urban,1,Eligible,1,2025-s2
10244,Female,20.76739614,27,90.0,76.75078986,Mid-Low,5,Rural,1,Eligible,1,2025-s2
10245,Female,18.88449413,21,90.0,69.79656557,Mid-Low,3,Urban,1,Eligible,1,2025-s2
10246,Female,19.32610606,27,90.0,82.86097943,Mid-High,0,Urban,0,Eligible,1,2025-s2
10247,Female,18.0,27,90.0,79.84713586,Mid-Low,1,Rural,1,Eligible,1,2025-s2
10248,Male,19.0,21,90.0,71.13581396,Mid-Low,3,Rural,1,Eligible,1,2025-s2
10249,Female,18.0,27,90.0,72.07202566,Mid-Low,1,Rural,1,Eligible,1,2025-s2
10250,Female,21.50031677,14,90.0,62.48436772,Mid-Low,2,Urban,0,Eligible,1,2025-s2
10251,Female,18.0,0,90.0,65.86679689,Mid-Low,1,Urban,1,Eligible,1,2025-s2
10252,Female,19.28543765,27,90.0,80.77036613,Mid-High,0,Rural,0,Eligible,1,2025-s2
10253,Female,18.0,27,90.0,93.70957652,Mid-Low,1,Rural,0,Eligible,1,2025-s2
10254,Female,18.97055467,27,90.0,71.9362686,Mid-Low,4,Urban,1,Eligible,1,2025-s2
10255,Male,19.0,21,90.0,69.85122269,Mid-Low,4,Rural,1,Eligible,1,2025-s2
10256,Female,31.0,14,90.0,58.42493714,Mid-Low,1,Urban,0,Eligible,1,2025-s2
10257,Female,19.0,27,90.0,84.12556636,Mid-Low,3,Rural,0,Eligible,1,2025-s2
10258,Female,36.0,14,90.0,61.11239579,Mid-Low,1,Rural,1,Eligible,1,2025-s2
10259,Female,19.0,21,90.0,66.47235799,Mid-Low,2,Urban,1,Eligible,1,2025-s2
10260,Female,18.32802386,21,90.0,66.23183616,Mid-Low,5,Rural,1,Eligible,1,2025-s2
10261,Female,19.0,21,90.0,65.94387498,Mid-Low,1,Urban,1,Eligible,1,2025-s2
10262,Male,18.0,21,90.0,66.66433923,Mid-Low,2,Rural,0,Eligible,1,2025-s2
10263,Female,19.0,27,90.0,77.94215968,Mid-Low,3,Urban,1,Eligible,1,2025-s2
10264,Female,18.68271102,27,90.0,77.6116585,Mid-Low,1,Urban,1,Eligible,1,2025-s2
10265,Female,19.48371383,27,90.0,82.64624542,Mid-High,0,Urban,0,Eligible,1,2025-s2
10266,Female,35.82158667,27,90.0,72.01332282,Mid-Low,2,Rural,1,Eligible,1,2025-s2
10267,Female,22.74129493,21,90.0,70.92489267,Mid-Low,4,Urban,0,Eligible,1,2025-s2
10268,Female,19.0,27,90.0,77.26107215,Mid-High,2,Rural,0,Eligible,1,2025-s2
10269,Female,31.28521174,27,90.0,72.22131315,Mid-Low,3,Rural,1,Eligible,1,2025-s2
10270,Female,18.44603005,27,90.0,80.67315277,Mid-Low,2,Urban,1,Eligible,1,2025-s2
10271,Female,18.00160119,27,90.0,77.87179846,Mid-Low,5,Rural,1,Eligible,1,2025-s2
10272,Female,18.0,21,90.0,70.46157304,Mid-Low,4,Urban,1,Eligible,1,2025-s2
10273,Female,18.11858967,12,83.33333333,29.75720943,Mid-Low,1,Rural,0,Eligible,1,2025-s2
10274,Female,20.0,21,90.0,67.97409734,Mid-High,3,Urban,0,Eligible,1,2025-s2
10275,Female,18.60786282,21,90.0,70.41618747,Mid-Low,1,Urban,1,Eligible,1,2025-s2
10276,Female,40.19327139,14,90.0,60.53377108,Mid-Low,5,Urban,1,Eligible,1,2025-s2
10277,Female,18.32352786,27,90.0,73.23343583,Mid-Low,4,Urban,0,Eligible,1,2025-s2
10278,Female,21.0,27,90.0,76.754966,Mid-Low,4,Urban,1,Eligible,1,2025-s2
10279,Female,19.0,21,90.0,71.07468103,Mid-Low,1,Urban,1,Eligible,1,2025-s2
10280,Female,18.0,14,90.0,64.70290026,Mid-Low,2,Rural,1,Eligible,1,2025-s2
10281,Female,19.34399865,14,90.0,64.72083443,Mid-Low,5,Urban,0,Eligible,1,2025-s2
10282,Female,19.65885067,21,90.0,67.91343552,Mid-Low,3,Rural,1,Eligible,1,2025-s2
10283,Female,18.74751297,21,90.0,71.04915702,Mid-Low,3,Rural,0,Eligible,1,2025-s2
10284,Female,32.0,21,90.0,69.04967628,Mid-Low,2,Rural,0,Eligible,1,2025-s2
10285,Female,19.0,21,90.0,68.1776058,Mid-High,4,Urban,0,Eligible,1,2025-s2
10286,Female,18.1694224,27,90.0,74.23773589,Mid-Low,3,Rural,0,Eligible,1,2025-s2
10287,Female,19.0,27,90.0,74.01059541,Mid-High,1,Urban,0,Eligible,1,2025-s2
10288,Female,33.97476984,21,90.0,70.00492089,Mid-Low,4,Urban,0,Eligible,1,2025-s2
10289,Female,24.0,21,90.0,69.45648911,Mid-Low,3,Urban,0,Eligible,1,2025-s2
10290,Female,18.0,27,90.0,75.33908614,Mid-Low,1,Rural,0,Eligible,1,2025-s2
10291,Female,47.36639435,21,90.0,67.1058105,Mid-High,2,Urban,0,Eligible,1,2025-s2
10292,Female,18.0,21,90.0,69.90664146,Mid-Low,2,Urban,1,Eligible,1,2025-s2
10293,Female,30.46651878,12,83.33333333,27.07502787,Mid-Low,3,Rural,0,Eligible,1,2025-s2
10294,Female,19.0,27,90.0,76.22700527,Mid-Low,2,Rural,1,Eligible,1,2025-s2
10295,Female,19.0,21,90.0,71.38614458,Mid-Low,3,Rural,0,Eligible,1,2025-s2
10296,Female,20.87379469,21,90.0,67.82627089,Mid-Low,5,Rural,1,Eligible,1,2025-s2
10297,Male,20.0,21,90.0,67.97908439,Mid-Low,4,Rural,0,Eligible,1,2025-s2
10298,Female,20.5,9,90.0,65.86679689,Mid-Low,5,Rural,1,Eligible,1,2025-s2
10299,Female,46.96184429,24,90.0,70.55617782,Mid-Low,1,Rural,0,Eligible,1,2025-s2
10300,Female,18.71901944,21,90.0,67.31523734,Mid-Low,1,Urban,1,Eligible,1,2025-s2
10301,Female,20.2869868,27,90.0,75.15070708,Mid-Low,4,Urban,1,Eligible,1,2025-s2
10302,Female,17.75011239,21,90.0,69.39253357,Mid-Low,2,Rural,1,Eligible,1,2025-s2
10303,Female,19.0,27,90.0,73.76854174,Mid-Low,2,Rural,0,Eligible,1,2025-s2
10304,Female,19.0,27,90.0,76.1689203,Mid-Low,1,Rural,1,Eligible,1,2025-s2
10305,Female,19.69511982,21,90.0,65.14882326,Mid-Low,3,Urban,0,Eligible,1,2025-s2
10306,Female,33.2324813,21,90.0,70.40199302,Mid-Low,3,Urban,1,Eligible,1,2025-s2
10307,Female,20.0,21,90.0,68.88130724,Mid-High,2,Rural,1,Eligible,1,2025-s2
10308,Female,26.21934844,21,90.0,66.20025005,Mid-Low,4,Rural,0,Eligible,1,2025-s2
10309,Female,19.0,12,83.33333333,31.7388466,Mid-Low,2,Urban,1,Eligible,1,2025-s2
10310,Female,39.02912378,21,90.0,67.91013744,Mid-Low,2,Rural,0,Eligible,1,2025-s2
10311,Female,19.0,27,90.0,73.47573924,Mid-Low,2,Urban,1,Eligible,1,2025-s2
10312,Female,20.0,27,90.0,75.22735925,Mid-Low,4,Urban,1,Eligible,1,2025-s2
10313,Female,18.0,27,90.0,80.47417932,Mid-Low,2,Rural,1,Eligible,1,2025-s2
10314,Female,18.0,27,90.0,78.285769,Mid-Low,2,Rural,0,Eligible,1,2025-s2
10315,Female,19.0,14,90.0,62.46001207,Mid-High,3,Urban,0,Eligible,1,2025-s2
10316,Female,18.21227752,27,90.0,79.16719747,Mid-Low,5,Rural,1,Eligible,1,2025-s2
10317,Female,18.0,27,90.0,76.70856102,Mid-Low,5,Urban,1,Eligible,1,2025-s2
10318,Female,21.52527887,21,90.0,65.56607851,Mid-High,3,Rural,0,Eligible,1,2025-s2
10319,Female,18.0,21,90.0,66.64551194,Mid-Low,3,Rural,1,Eligible,1,2025-s2
10320,Female,18.18140677,21,90.0,71.02454393,Mid-Low,4,Urban,1,Eligible,1,2025-s2
10321,Female,19.10039941,27,90.0,81.246082,Mid-Low,2,Rural,1,Eligible,1,2025-s2
10322,Female,18.0,14,90.0,63.96829879,Mid-Low,1,Rural,1,Eligible,1,2025-s2
10323,Female,18.80464104,27,90.0,75.12444394,Mid-Low,5,Rural,1,Eligible,1,2025-s2
10324,Female,18.0,27,90.0,73.25209942,Mid-Low,3,Urban,1,Eligible,1,2025-s2
10325,Female,18.39455551,27,90.0,80.95140657,Mid-Low,2,Rural,1,Eligible,1,2025-s2
10326,Female,18.0,27,90.0,83.63253029,Mid-Low,4,Rural,0,Eligible,1,2025-s2
10327,Female,18.0,21,90.0,67.79965156,Mid-High,2,Rural,1,Eligible,1,2025-s2
10328,Male,19.0,21,90.0,68.07362067,Mid-Low,4,Urban,0,Eligible,1,2025-s2
10329,Female,21.0,27,90.0,73.73453519,Mid-Low,2,Rural,1,Eligible,1,2025-s2
10330,Male,20.0,21,90.0,71.3295864,Mid-Low,3,Rural,1,Eligible,1,2025-s2
10331,Female,18.57729743,21,90.0,71.47678763,Mid-Low,2,Urban,1,Eligible,1,2025-s2
10332,Female,18.0,2,90.0,65.86679689,Mid-Low,2,Urban,1,Eligible,1,2025-s2
